Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,45.81999969482422,46.0099983215332,45.66999816894531,45.79999923706055,44.69698715209961,4147900
2019-11-01,45.630001068115234,45.65999984741211,45.25,45.27000045776367,44.179752349853516,2777200
2019-11-04,45.380001068115234,45.41999816894531,44.95000076293945,45.029998779296875,43.945533752441406,2794300
2019-11-05,44.61000061035156,44.709999084472656,44.20000076293945,44.27000045776367,43.203834533691406,3902900
2019-11-06,44.150001525878906,44.43000030517578,44.119998931884766,44.36000061035156,43.29166793823242,2311100
2019-11-07,44.349998474121094,44.36000061035156,44.11000061035156,44.209999084472656,43.14527893066406,1630900
2019-11-08,44.13999938964844,44.45000076293945,44.13999938964844,44.41999816894531,43.350223541259766,2020400
2019-11-11,44.029998779296875,44.279998779296875,43.9900016784668,44.2599983215332,43.19407653808594,1974200
2019-11-12,44.349998474121094,44.63999938964844,44.29999923706055,44.52000045776367,43.447818756103516,2159900
2019-11-13,44.650001525878906,44.70000076293945,44.470001220703125,44.65999984741211,43.584442138671875,1328300
2019-11-14,43.79999923706055,43.900001525878906,43.560001373291016,43.849998474121094,43.278324127197266,1808500
2019-11-15,43.43000030517578,44.119998931884766,43.40999984741211,44.09000015258789,43.515193939208984,2305400
2019-11-18,44.43000030517578,44.56999969482422,44.27000045776367,44.33000183105469,43.75206756591797,3209800
2019-11-19,44.630001068115234,44.70000076293945,44.290000915527344,44.5,43.91984939575195,2168800
2019-11-20,44.04999923706055,44.22999954223633,43.77000045776367,43.91999816894531,43.347408294677734,2537100
2019-11-21,43.9900016784668,44.099998474121094,43.7400016784668,44.029998779296875,43.45597457885742,2511500
2019-11-22,44.130001068115234,44.20000076293945,43.95000076293945,44.0099983215332,43.43623733520508,2151500
2019-11-25,44.4900016784668,44.59000015258789,44.369998931884766,44.47999954223633,43.900108337402344,2998800
2019-11-26,44.310001373291016,44.86000061035156,44.29999923706055,44.810001373291016,44.22581100463867,5265200
2019-11-27,45.220001220703125,45.529998779296875,45.20000076293945,45.45000076293945,44.85746383666992,6226500
2019-11-29,45.33000183105469,45.56999969482422,45.290000915527344,45.47999954223633,44.8870735168457,3491500
2019-12-02,45.2599983215332,45.34000015258789,44.7599983215332,44.93000030517578,44.34424591064453,2874700
2019-12-03,44.220001220703125,44.66999816894531,44.16999816894531,44.650001525878906,44.067893981933594,2641900
2019-12-04,44.5099983215332,45.11000061035156,44.5,45.06999969482422,44.482418060302734,3053900
